Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
filename;nn.c;179;1.29527807236;0-2;LSB bit-flip
gold_filename;nn.c;179;2.26959705353;0-2;LSB bit-flip
fp;nn.c;32;1.39343690872;0-2;LSB bit-flip
filename;nn.c;179;2.08134293556;0-2;LSB bit-flip
filename;nn.c;179;1.52734994888;0-2;LSB bit-flip
fp;nn.c;32;0.362817049026;0-2;LSB bit-flip
filename;nn.c;28;1.80578899384;0-2;LSB bit-flip
filename;nn.c;179;1.45076489449;0-2;LSB bit-flip
filename;nn.c;179;1.38427090645;0-2;LSB bit-flip
k;nn.c;28;1.41136598587;0-2;LSB bit-flip
filename;nn.c;28;1.67954611778;0-2;LSB bit-flip
fp;nn.c;32;1.30103802681;0-2;LSB bit-flip
gold_filename;nn.c;179;1.81612801552;0-2;LSB bit-flip
_dl_argv;rtld.c;83;0.792356967926;0-2;LSB bit-flip
gold_filename;nn.c;179;1.2491300106;0-2;LSB bit-flip
gold_filename;nn.c;179;1.55092692375;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;246;0.907915115356;0-2;LSB bit-flip
_rtld_local;rtld.c;240;0.442073106766;0-2;LSB bit-flip
k;nn.c;28;1.47119688988;0-2;LSB bit-flip
gold_filename;nn.c;179;1.79440689087;0-2;LSB bit-flip
neighbors;nn.c;34;1.5554330349;0-2;LSB bit-flip
filename;nn.c;179;1.22339606285;0-2;LSB bit-flip
_dl_argv_internal;rtld.c;86;0.444443941116;0-2;LSB bit-flip
neighbors;nn.c;34;0.676856994629;0-2;LSB bit-flip
neighbors;nn.c;34;2.19418597221;0-2;LSB bit-flip
filename;nn.c;179;1.58483910561;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.110729932785;0-2;LSB bit-flip
gold_filename;nn.c;179;1.47988510132;0-2;LSB bit-flip
flist;nn.c;32;1.01722192764;0-2;LSB bit-flip
gold_filename;nn.c;179;1.77916908264;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;288;0.457693099976;0-2;LSB bit-flip
filename;nn.c;179;1.06624007225;0-2;LSB bit-flip
gold_filename;nn.c;179;1.05706310272;0-2;LSB bit-flip
fp;nn.c;32;1.56233811378;0-2;LSB bit-flip
flist;nn.c;32;1.46302294731;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.591999053955;0-2;LSB bit-flip
gold_filename;nn.c;179;1.44119310379;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;280;0.541863918304;0-2;LSB bit-flip
gold_filename;nn.c;179;1.15653204918;0-2;LSB bit-flip
neighbors;nn.c;34;1.82885909081;0-2;LSB bit-flip
_IO_file_jumps;fileops.c;1564;1.30263495445;0-2;LSB bit-flip
